120.8.183.151 AW00011552 eddie21 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 300 552 "-" "Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
250.151.78.110 AW00011471 latasha19 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 416 471 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.152 Safari/537.36 LBBROWSER"
159.5.214.110 AW00011530 andrew24 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 504 530 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:38.0) Gecko/20100101 Firefox/38.0"
119.86.147.197 AW00011388 joseph21 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 402 388 "-" "Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.1; WOW64; Trident/6.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E)"
122.87.224.176 AW00011079 donald20 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 416 79 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
105.249.213.10 AW00011151 melinda9 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 412 151 "-" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12H143 Safari/600.1.4"
246.93.118.215 AW00011193 ian72 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 414 193 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)"
245.224.136.68 AW00011136 brianna30 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 503 136 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; NP06; rv:11.0) like Gecko"
152.244.222.73 AW00011365 brittney12 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 101 365 "-" "Mozilla/5.0 (X11; CrOS armv7l 7262.52.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.86 Safari/537.36"
106.155.198.138 AW00011107 bianca7 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 201 107 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
84.90.194.172 AW00011243 robin2 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 304 243 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.71 Safari/537.36"
139.115.133.242 AW00011481 erica19 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 504 481 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:40.0) Gecko/20100101 Firefox/40.0"
75.41.130.29 AW00011505 jasmine48 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 204 505 "-" "Mozilla/5.0 (Linux; Android 5.1.1; SM-G920V Build/LMY47X) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Mobile Safari/537.36"
178.250.162.157 AW00011449 alvin19 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 307 449 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.0.9895 Safari/537.36"
216.23.116.121 AW00011135 marcus14 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 414 135 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; TNJB; rv:11.0) like Gecko"
246.239.140.24 AW00011193 ian72 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 417 193 "-" "Mozilla/4.0 (compatible; MSIE 8.0; Windows NT 6.1; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; Media Center PC 6.0; .NET4.0C; .NET4.0E)"
139.72.248.89 AW00011391 lindsay3 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 302 391 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
185.179.65.144 AW00011618 brian19 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 404 618 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.13 Safari/537.36"
206.254.217.157 AW00011440 sergio4 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 304 440 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; NISSC; rv:11.0) like Gecko"
162.252.244.130 AW00011403 nancy13 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 300 403 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
50.48.4.59 AW00011530 andrew24 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 100 530 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:38.0) Gecko/20100101 Firefox/38.0"
201.23.29.223 AW00011327 jaime48 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 403 327 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/40.0.2214.93 Safari/537.36"
212.247.119.11 AW00011651 patricia18 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 403 651 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:31.0) Gecko/20100101 Firefox/31.0"
52.77.140.71 AW00011025 alejandro45 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 407 25 "-" "Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
183.50.86.91 AW00011562 jarrod17 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 501 562 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"
31.103.38.238 AW00011130 caroline21 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 201 130 "-" "Mozilla/5.0 (Windows NT 10.0; rv:40.0) Gecko/20100101 Firefox/40.0"
8.182.94.50 AW00011118 alvin21 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 204 118 "-" "Mozilla/5.0 (Linux; U; Android 4.4.3; en-us; KFARWI Build/KTU84M) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36"
29.12.186.180 AW00011640 chloe40 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 307 640 "-" "Mozilla/5.0 (iPad; CPU OS 8_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/45.0.2454.68 Mobile/12B410 Safari/600.1.4"
115.51.233.6 AW00011444 tina15 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 302 444 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9) AppleWebKit/537.71 (KHTML, like Gecko) Version/7.0 Safari/537.71"
177.189.7.234 AW00011266 taylor14 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 203 266 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
207.136.74.223 AW00011067 caleb40 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 501 67 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; TNJB; rv:11.0) like Gecko"
228.147.205.202 AW00011154 megan25 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 403 154 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:39.0) Gecko/20100101 Firefox/39.0"
61.253.62.157 AW00011079 donald20 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 205 79 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.155 Safari/537.36"
106.224.91.178 AW00011014 sydney23 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 403 14 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_4) AppleWebKit/600.7.12 (KHTML, like Gecko) Version/8.0.7 Safari/600.7.12"
42.33.254.235 AW00011590 erika2 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 410 590 "-" "Mozilla/5.0 (MSIE 10.0; Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
247.222.204.1 AW00011376 lance14 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 300 376 "-" "Mozilla/5.0 (iPad; CPU OS 8_4 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) CriOS/44.0.2403.67 Mobile/12H143 Safari/600.1.4"
76.14.49.9 AW00011038 diana2 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 415 38 "-" "Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
81.162.238.157 AW00011086 ryan43 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 417 86 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MATBJS; rv:11.0) like Gecko"
87.77.32.193 AW00011618 brian19 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 402 618 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.13 Safari/537.36"
243.180.6.125 AW00011116 clinton14 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 501 116 "-" "Mozilla/5.0 (Linux; U; Android 4.0.3; en-us; KFOT Build/IML74K) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36"
2.248.175.247 AW00011128 samantha35 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 403 128 "-" "Mozilla/5.0 (iPad; CPU OS 8_4_1 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) GSA/8.0.57838 Mobile/12H321 Safari/600.1.4"
103.48.252.39 AW00011540 alberto11 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 201 540 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.9; rv:37.0) Gecko/20100101 Firefox/37.0"
35.97.183.92 AW00011300 fernando47 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 402 300 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.130 Safari/537.36"
110.165.61.71 AW00011007 marco14 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 400 7 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
129.108.75.64 AW00011141 nicole42 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 402 141 "-" "Mozilla/5.0 (iPad; CPU OS 7_0_6 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B651 Safari/9537.53"
172.154.165.11 AW00011400 franklin38 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 206 400 "-" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; WOW64; Trident/4.0; SLCC2; .NET CLR 2.0.50727; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET4.0C; .NET4.0E; 360SE)"
183.2.146.201 AW00011351 anne19 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 408 351 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) Qt/4.8.1 Safari/534.34"
198.185.104.63 AW00011230 amber4 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 408 230 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:34.0) Gecko/20100101 Firefox/34.0"
123.85.145.64 AW00011329 andy9 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 415 329 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:37.0) Gecko/20100101 Firefox/37.0"
130.27.7.93 AW00011399 brenda17 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 410 399 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.22 Safari/537.36"
54.6.65.203 AW00011059 ashlee19 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 413 59 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"
225.237.142.142 AW00011265 elizabeth7 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 407 265 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_3) AppleWebKit/537.75.14 (KHTML, like Gecko) Version/7.0.3 Safari/537.75.14"
130.228.63.180 AW00011120 beth8 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 412 120 "-" "Mozilla/5.0 (iPad; CPU OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A405 Safari/600.1.4"
184.124.181.74 AW00011109 ruben1 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 413 109 "-" "Mozilla/5.0 (Windows NT 6.3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
209.46.142.46 AW00011133 angela23 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 408 133 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.5.17 (KHTML, like Gecko) Version/7.1.5 Safari/537.85.14"
212.142.183.114 AW00011576 micah1 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 205 576 "-" "Mozilla/5.0 (Linux; Android 4.4.2; SM-T217S Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
63.21.44.88 AW00011232 hailey38 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 406 232 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36"
140.2.53.220 AW00011114 leslie7 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 417 114 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.157 Safari/537.36"
236.233.73.128 AW00011385 miguel24 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 304 385 "-" "Mozilla/5.0 (iPad; CPU OS 8_3 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Mobile/12F69"
144.218.18.185 AW00011157 hannah32 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 403 157 "-" "Mozilla/5.0 (iPad; CPU OS 7_0_3 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B511 Safari/9537.53"
92.88.202.120 AW00011135 marcus14 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 502 135 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; Touch; TNJB; rv:11.0) like Gecko"
94.154.167.116 AW00011057 carl12 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 411 57 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.4.10 (KHTML, like Gecko) Version/8.0.4 Safari/600.4.10"
194.65.111.88 AW00011050 alan23 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 301 50 "-" "Mozilla/5.0 (iPad; CPU OS 8_1_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12B440 Safari/600.1.4"
209.198.88.160 AW00011365 brittney12 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 403 365 "-" "Mozilla/5.0 (X11; CrOS armv7l 7262.52.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.86 Safari/537.36"
202.153.74.133 AW00011077 leah7 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 307 77 "-" "Mozilla/5.0 (Linux; U; Android 4.4.3; en-us; KFASWI Build/KTU84M) AppleWebKit/537.36 (KHTML, like Gecko) Silk/3.68 like Chrome/39.0.2171.93 Safari/537.36"
252.119.80.113 AW00011474 melvin5 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 307 474 "-" "Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/7.0)"
224.240.13.191 AW00011046 christine4 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 416 46 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
38.181.201.56 AW00011391 lindsay3 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 303 391 "-" "Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/42.0.2311.135 Safari/537.36"
10.28.169.2 AW00011363 julian5 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 400 363 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/38.0.2125.122 Safari/537.36 SE 2.X MetaSr 1.0"
134.191.164.103 AW00011045 leonard18 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 205 45 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_2) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/8.0.3 Safari/600.3.18"
90.56.244.179 AW00011283 arturo33 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 417 283 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/534.24 (KHTML, like Gecko) Chrome/33.0.0.0 Safari/534.24"
125.131.161.18 AW00011251 xavier51 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 409 251 "-" "Mozilla/5.0 (Linux; Android 5.1.1; Nexus 7 Build/LMY48I) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
77.194.162.236 AW00011120 beth8 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 409 120 "-" "Mozilla/5.0 (iPad; CPU OS 8_0_2 like Mac OS X) AppleWebKit/600.1.4 (KHTML, like Gecko) Version/8.0 Mobile/12A405 Safari/600.1.4"
228.95.195.218 AW00011224 tiffany3 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 302 224 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.118 Safari/537.36"
89.212.245.223 AW00011500 sarah40 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 307 500 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.125 Safari/537.36"
112.86.59.176 AW00011460 melvin13 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 411 460 "-" "Mozilla/5.0 (Linux; Android 5.0.2; SM-T700 Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.84 Safari/537.36"
19.111.3.130 AW00011600 linda36 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 302 600 "-" "Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
113.140.65.63 AW00011232 hailey38 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 302 232 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36"
183.26.177.147 AW00011382 edward59 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 302 382 "-" "Mozilla/5.0 (Linux; Android 5.0.2; LG-V410/V41020c Build/LRX22G) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/34.0.1847.118 Safari/537.36"
89.44.246.42 AW00011485 donald4 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 205 485 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.131 Safari/537.36"
19.216.161.100 AW00011167 jasmine43 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 406 167 "-" "Mozilla/5.0 (Windows NT 6.3; rv:40.0) Gecko/20100101 Firefox/40.0"
115.166.53.90 AW00011143 jonathan4 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 100 143 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_5) AppleWebKit/600.3.18 (KHTML, like Gecko) Version/7.1.3 Safari/537.85.12"
64.184.27.218 AW00011065 jessica29 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 403 65 "-" "Mozilla/5.0 (Windows NT 6.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
199.184.191.186 AW00011003 christy12 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 505 3 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
247.75.141.164 AW00011524 alyssa11 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 201 524 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10.10; rv:36.0) Gecko/20100101 Firefox/36.0"
171.5.240.196 AW00011084 lucas7 [16/Jan/2022:00:43:44 0000] "GET / HTTP/1.0" 403 84 "-" "Mozilla/5.0 (Windows NT 6.1; WOW64; rv:31.0) Gecko/20100101 Firefox/31.0"
